codepoint,edition,sequence,commons_title,page,side,rotation,crop_x0,crop_x1,x,y,w,h,render_width,frame_top,pitch,kind,score,juan,radical,similarity,status
3D2F6,ccz,C-00742,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,721,511,58,100,1920,506,84.37,headword,1.0,卷一下,12,0.927,approved
3D2F7,ccz,C-00743,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,642,511,48,101,1920,506,84.37,headword,0.997,卷一下,12,0.964,approved
3D2F8,ccz,C-00744,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,554,510,51,102,1920,506,84.37,headword,0.999,卷一下,12,0.973,approved
3D2F9,ccz,C-00745,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,463,506,70,109,1920,506,84.37,headword,0.995,卷一下,12,0.908,approved
3D2FB,ccz,C-00747,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,292,506,63,105,1920,506,84.37,headword,1.0,卷一下,12,0.947,approved
3D2FC,ccz,C-00748,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,303,1055,63,103,1920,506,84.37,inline,0.956,卷一下,12,0.903,approved
3D2FD,ccz,C-00749,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,212,506,65,110,1920,506,84.37,headword,0.999,卷一下,12,0.979,approved
3D2FE,ccz,C-00750,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,131,510,60,105,1920,506,84.37,headword,0.998,卷一下,12,0.936,approved
3D2FF,ccz,C-00751,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,46,511,56,103,1920,506,84.37,headword,0.996,卷一下,12,0.919,approved
3D300,ccz,C-00752,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,855,508,69,105,1920,504,85.52,headword,0.995,卷一下,12,0.713,approved
3D301,ccz,C-00753,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,775,507,47,103,1920,504,85.52,headword,0.999,卷一下,12,0.986,approved
3D302,ccz,C-00754,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,679,504,70,107,1920,504,85.52,headword,0.995,卷一下,12,0.959,approved
3D303,ccz,C-00755,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,600,507,55,108,1920,504,85.52,headword,0.999,卷一下,12,0.98,approved
3D304,ccz,C-00756,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,517,507,51,103,1920,504,85.52,headword,1.0,卷一下,12,0.966,approved
3D305,ccz,C-00757,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,263,506,48,107,1920,504,85.52,headword,0.999,卷一下,12,0.962,approved
3D306,ccz,C-00758,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,161,504,70,97,1920,504,85.52,headword,1.0,卷一下,12,0.854,approved
3D307,ccz,C-00759,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,left,-0.099,0,946,78,504,71,109,1920,504,85.52,headword,0.998,卷一下,12,0.825,approved
3D308,ccz,C-00760,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,780,508,60,104,1920,505,84.42,headword,1.0,卷一下,12,0.95,approved
3D309,ccz,C-00761,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,694,508,56,101,1920,505,84.42,headword,0.999,卷一下,12,0.972,approved
3D30A,ccz,C-00762,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,525,613,57,108,1920,505,84.42,inline,0.999,卷一下,12,0.976,approved
3D30B,ccz,C-00763,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,442,615,55,108,1920,505,84.42,inline,1.0,卷一下,12,0.975,approved
3D30C,ccz,C-00764,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,355,615,71,111,1920,505,84.42,inline,0.993,卷一下,12,0.927,approved
3D30D,ccz,C-00765,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,274,618,69,97,1920,505,84.42,manual,1.0,卷一下,12,0.689,approved
3D30E,ccz,C-00766,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,186,619,70,104,1920,505,84.42,inline,0.998,卷一下,12,0.886,approved
3D310,ccz,C-00768,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,17,615,63,108,1920,505,84.42,inline,0.999,卷一下,12,0.972,approved
3D311,ccz,C-00769,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,855,626,51,108,1920,516,84.57,inline,1.0,卷一下,12,0.982,approved
3D312,ccz,C-00770,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,772,628,49,101,1920,516,84.57,inline,1.0,卷一下,12,0.958,approved
3D313,ccz,C-00771,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,679,628,63,103,1920,516,84.57,inline,0.991,卷一下,12,0.935,approved
3D314,ccz,C-00772,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,586,626,72,108,1920,516,84.57,inline,0.999,卷一下,12,0.912,approved
3D315,ccz,C-00773,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,499,624,76,108,1920,516,84.57,inline,0.944,卷一下,12,0.832,approved
3D126,ccz,C-00284,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,33,right,0.484,953,1920,531,1379,70,96,1920,496,83.71,recovered,0.0,卷一下,11,0.967,approved
3D153,ccz,C-00329,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,35,right,0.001,956,1920,23,520,64,113,1920,518,84.36,recovered,0.0,卷一下,12,0.928,approved
3D29A,ccz,C-00651,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,51,left,-0.277,0,944,523,507,51,108,1920,502,85.46,recovered,0.0,卷一下,12,0.967,approved
3D2FA,ccz,C-00746,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,56,right,1.091,946,1920,386,506,53,113,1920,506,84.37,recovered,0.0,卷一下,12,0.98,approved
3D317,ccz,C-00775,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,246,519,67,103,1920,516,84.57,headword,0.999,卷一下,13,0.839,approved
3D318,ccz,C-00776,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,172,735,61,108,1920,516,84.57,inline,0.979,卷一下,13,0.97,approved
3D319,ccz,C-00777,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,92,518,59,103,1920,516,84.57,headword,0.999,卷一下,13,0.972,approved
3D31A,ccz,C-00778,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,86,1281,60,101,1920,516,84.57,inline,0.999,卷一下,13,0.934,approved
3D31B,ccz,C-00779,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,left,0.075,0,969,88,1607,54,101,1920,516,84.57,inline,1.0,卷一下,13,0.941,approved
3D31C,ccz,C-00780,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,58,right,1.199,942,1920,642,511,53,99,1920,504,84.79,headword,1.0,卷一下,14,0.972,approved
3D31D,ccz,C-00781,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,58,right,1.199,942,1920,557,509,50,105,1920,504,84.79,headword,1.0,卷一下,14,0.982,approved
3D31E,ccz,C-00782,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,58,right,1.199,942,1920,471,509,53,103,1920,504,84.79,headword,1.0,卷一下,14,0.975,approved
3D31F,ccz,C-00783,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,58,right,1.199,942,1920,380,504,72,108,1920,504,84.79,headword,0.969,卷一下,14,0.93,approved
3D26A,ccz,C-00603,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,49,right,0.941,949,1920,711,509,70,108,1920,509,84.53,manual,0.988,卷一下,12,0.644,approved
3D26C,ccz,C-00605,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,49,right,0.941,949,1920,540,509,73,108,1920,509,84.53,manual,0.994,卷一下,12,0.627,approved
3D26E,ccz,C-00607,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,49,right,0.941,949,1920,373,518,71,85,1920,509,84.53,manual,0.907,卷一下,12,0.418,approved
3D279,ccz,C-00618,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,49,left,-0.147,0,949,260,510,68,103,1920,507,84.06,manual,0.999,卷一下,12,0.605,approved
3D27A,ccz,C-00619,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,49,left,-0.147,0,949,174,512,71,97,1920,507,84.06,manual,0.999,卷一下,12,0.639,approved
3D30F,ccz,C-00767,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,57,right,0.535,969,1920,103,613,70,119,1920,505,84.42,manual,0.992,卷一下,12,0.748,approved
3D064,ccz,C-00095,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,20,left,-0.913,0,964,100,628,73,94,1920,506,83.56,inline,0.976,卷一上,3,0.826,approved
3D321,ccz,C-00785,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,3,left,-0.17,0,960,282,516,54,104,1920,514,84.24,headword,1.0,卷二上,15,0.978,approved
3D323,ccz,C-00787,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,813,522,61,94,1920,513,84.74,headword,1.0,卷二上,16,0.976,approved
3D324,ccz,C-00788,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,733,523,55,95,1920,513,84.74,headword,0.997,卷二上,16,0.989,approved
3D326,ccz,C-00790,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,557,520,67,92,1920,513,84.74,headword,0.994,卷二上,16,0.864,approved
3D327,ccz,C-00791,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,465,516,71,100,1920,513,84.74,headword,1.0,卷二上,16,0.92,approved
3D329,ccz,C-00793,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,309,516,56,105,1920,513,84.74,headword,0.999,卷二上,16,0.973,approved
3D32A,ccz,C-00794,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,right,-0.033,965,1920,212,513,74,106,1920,513,84.74,headword,0.999,卷二上,16,0.941,approved
3D32C,ccz,C-00796,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,left,-0.0,0,965,863,521,68,96,1920,516,85.44,headword,0.999,卷二上,16,0.982,approved
3D32D,ccz,C-00797,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,left,-0.0,0,965,696,518,57,102,1920,516,85.44,headword,0.998,卷二上,16,0.952,approved
3D32E,ccz,C-00798,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,left,-0.0,0,965,607,516,63,102,1920,516,85.44,headword,0.999,卷二上,16,0.982,approved
3D330,ccz,C-00800,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,left,-0.0,0,965,440,522,49,98,1920,516,85.44,headword,0.999,卷二上,17,0.984,approved
3D332,ccz,C-00802,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,4,left,-0.0,0,965,268,516,56,97,1920,516,85.44,headword,1.0,卷二上,17,0.953,approved
3D336,ccz,C-00806,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,806,679,65,102,1920,513,84.26,inline,0.999,卷二上,17,0.93,approved
3D337,ccz,C-00807,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,716,519,63,102,1920,513,84.26,headword,0.995,卷二上,17,0.838,approved
3D339,ccz,C-00809,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,635,520,70,103,1920,513,84.26,headword,1.0,卷二上,17,0.915,approved
3D33A,ccz,C-00810,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,469,516,59,105,1920,513,84.26,headword,1.0,卷二上,18,0.987,approved
3D33B,ccz,C-00811,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,295,519,72,100,1920,513,84.26,headword,1.0,卷二上,18,0.967,approved
3D33C,ccz,C-00812,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,212,523,65,94,1920,513,84.26,headword,1.0,卷二上,18,0.969,approved
3D33D,ccz,C-00813,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,right,-0.241,971,1920,46,518,50,101,1920,513,84.26,headword,0.999,卷二上,19,0.979,approved
3D33E,ccz,C-00814,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,left,0.428,0,971,782,511,66,102,1920,511,85.03,headword,0.995,卷二上,19,0.954,approved
3D340,ccz,C-00816,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,left,0.428,0,971,612,515,64,101,1920,511,85.03,headword,1.0,卷二上,19,0.955,approved
3D341,ccz,C-00817,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,left,0.428,0,971,525,515,67,102,1920,511,85.03,headword,1.0,卷二上,19,0.966,approved
3D342,ccz,C-00818,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,5,left,0.428,0,971,439,514,69,105,1920,511,85.03,headword,0.999,卷二上,19,0.861,approved
3D34C,ccz,C-00828,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,6,right,0.509,973,1920,473,502,58,107,1920,500,84.4,headword,0.989,卷二上,19,0.926,approved
3D356,ccz,C-00837,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,6,left,0.074,0,973,601,516,72,103,1920,510,84.49,headword,0.997,卷二上,19,0.948,approved
3D358,ccz,C-00839,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,6,left,0.074,0,973,431,510,74,108,1920,510,84.49,headword,0.998,卷二上,19,0.887,approved
3D35A,ccz,C-00841,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,6,left,0.074,0,973,262,514,72,110,1920,510,84.49,headword,0.991,卷二上,19,0.899,approved
3D363,ccz,C-00850,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,7,right,0.266,970,1920,208,509,75,109,1920,509,84.14,headword,0.936,卷二上,19,0.866,approved
3D36A,ccz,C-00857,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,7,left,0.423,0,970,351,512,65,98,1920,507,84.85,headword,1.0,卷二上,19,0.963,approved
3D36B,ccz,C-00858,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,7,left,0.423,0,970,183,510,68,103,1920,507,84.85,headword,1.0,卷二上,19,0.871,approved
3D36E,ccz,C-00861,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,8,right,0.191,969,1920,557,502,58,104,1920,500,84.62,headword,0.999,卷二上,20,0.963,approved
3D372,ccz,C-00865,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,8,right,0.191,969,1920,127,505,60,92,1920,500,84.62,headword,0.982,卷二上,21,0.967,approved
3D377,ccz,C-00870,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,8,left,0.2,0,969,438,508,61,105,1920,506,84.67,headword,1.0,卷二上,22,0.978,approved
3D378,ccz,C-00871,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,8,left,0.2,0,969,354,509,64,103,1920,506,84.67,headword,0.999,卷二上,22,0.989,approved
3D37B,ccz,C-00873,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,8,left,0.2,0,969,263,509,71,105,1920,506,84.67,headword,1.0,卷二上,22,0.969,approved
3D37E,ccz,C-00876,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,right,0.181,966,1920,811,522,58,79,1920,504,84.46,headword,0.98,卷二上,22,0.958,approved
3D37F,ccz,C-00877,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,right,0.181,966,1920,717,517,72,77,1920,504,84.46,headword,0.99,卷二上,22,0.956,approved
3D383,ccz,C-00881,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,right,0.181,966,1920,384,513,58,96,1920,504,84.46,headword,1.0,卷二上,22,0.981,approved
3D384,ccz,C-00882,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,right,0.181,966,1920,298,516,67,92,1920,504,84.46,headword,1.0,卷二上,22,0.972,approved
3D38C,ccz,C-00890,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,left,-0.091,0,966,518,514,69,94,1920,504,84.42,headword,1.0,卷二上,22,0.959,approved
3D38F,ccz,C-00893,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,left,-0.091,0,966,349,514,70,83,1920,504,84.42,headword,0.992,卷二上,22,0.975,approved
3D390,ccz,C-00894,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,9,left,-0.091,0,966,264,511,68,99,1920,504,84.42,headword,1.0,卷二上,22,0.965,approved
3D394,ccz,C-00898,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,797,1058,75,106,1920,506,84.38,inline,0.999,卷二上,22,0.904,approved
3D395,ccz,C-00899,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,717,516,64,97,1920,506,84.38,headword,1.0,卷二上,22,0.963,approved
3D398,ccz,C-00902,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,464,510,67,98,1920,506,84.38,headword,1.0,卷二上,22,0.925,approved
3D39A,ccz,C-00903,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,376,512,66,90,1920,506,84.38,headword,0.997,卷二上,22,0.975,approved
3D39B,ccz,C-00904,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,291,511,68,105,1920,506,84.38,headword,1.0,卷二上,22,0.982,approved
3D39D,ccz,C-00906,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,125,515,61,90,1920,506,84.38,headword,0.999,卷二上,22,0.974,approved
3D39E,ccz,C-00907,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,right,-0.035,967,1920,37,510,65,106,1920,506,84.38,headword,1.0,卷二上,22,0.981,approved
3D39F,ccz,C-00908,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,left,-0.042,0,967,867,515,57,97,1920,509,84.11,headword,1.0,卷二上,22,0.967,approved
3D3A2,ccz,C-00911,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,left,-0.042,0,967,607,524,69,94,1920,509,84.11,inline,1.0,卷二上,22,0.933,approved
3D3A5,ccz,C-00915,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,left,-0.042,0,967,356,512,64,103,1920,509,84.11,headword,1.0,卷二上,22,0.985,approved
3D3A7,ccz,C-00917,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,10,left,-0.042,0,967,186,512,63,103,1920,509,84.11,headword,1.0,卷二上,22,0.978,approved
3D3A9,ccz,C-00919,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,803,519,57,96,1920,510,83.9,headword,0.998,卷二上,22,0.959,approved
3D3AA,ccz,C-00920,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,716,516,69,97,1920,510,83.9,headword,0.999,卷二上,22,0.941,approved
3D3AB,ccz,C-00921,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,633,515,62,101,1920,510,83.9,headword,0.998,卷二上,22,0.982,approved
3D3AC,ccz,C-00922,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,547,518,67,101,1920,510,83.9,headword,1.0,卷二上,22,0.975,approved
3D3B2,ccz,C-00928,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,125,514,65,103,1920,510,83.9,headword,0.994,卷二上,22,0.963,approved
3D3B3,ccz,C-00929,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,right,0.054,968,1920,47,517,47,94,1920,510,83.9,headword,0.999,卷二上,22,0.987,approved
3D3B4,ccz,C-00930,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,left,0.154,0,968,780,519,63,79,1920,506,84.39,headword,0.908,卷二上,22,0.986,approved
3D3B5,ccz,C-00931,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,left,0.154,0,968,694,512,64,99,1920,506,84.39,headword,0.999,卷二上,22,0.978,approved
3D3B7,ccz,C-00934,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,11,left,0.154,0,968,524,517,56,94,1920,506,84.39,headword,0.994,卷二上,22,0.965,approved
